"","UserName","Condition","CONFIDENCE.Pre","CONFIDENCE.Post","CONFIDENCE.Change","C.Level.Pre","NewC.Change","C.Change","Timestamp","ActivityNumber","GroupName","GameHalf","GameDay","text","Data","Technical.Constraints","Performance.Parameters","Client.and.Consultant.Requests","Design.Reasoning","Collaboration"
"375","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/3/2013 9:49",7,"Hydraulic","First",17,"So we're basically making the notebook on how well the hydraulic actuator fits the desires of each consultant?  (But each team member does only one consultant)?",0,1,0,1,0,1
"376","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/3/2013 9:50",7,"Hydraulic","First",17,"@Jordan: Yes",0,0,0,0,0,0
"377","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/3/2013 9:52",7,"Hydraulic","First",17,"I will evaluate hydraulic based on the desires of DaShawn Edwards.",0,1,0,1,0,0
"378","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/3/2013 9:53",7,"Hydraulic","First",17,"@Jordan: And explain how the attributes the consultant is concerned about (i.e. payload, agility, etc) changes or is effected by different things.",0,0,1,1,0,0
"379","arden f","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/3/2013 9:54",7,"Hydraulic","First",17,"Okay, I will look into Benjamin Taylor's requests.",0,0,0,1,0,0
"380","jimmy i","FirstGame","5","8","2","Low.Pre","Pos.Change","Pos.Change","10/3/2013 9:56",7,"Hydraulic","First",17,"I will look into Paulo Henriquez's requests",0,0,0,1,0,0
"381","connor f","FirstGame","6","6","0","High.Pre","No.Change","Neg.Change","10/3/2013 10:00",7,"Hydraulic","First",17,"I will look into Laura Rivers' requests then",0,0,0,1,0,0
"382","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/3/2013 10:20",8,"Hydraulic","First",17,"Should the 5 prototype REDDs be made into a Batch?",0,0,0,0,1,0
"383","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:29",8,"Hydraulic","First",22,"@Nassim Tehrani: Good morning.",0,0,0,0,0,0
"384","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:44",9,"Hydraulic","First",22,"Are REDDs shareable in any way or does each of us create the team batch individually?",0,0,0,0,1,1
"385","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:46",9,"Hydraulic","First",22,"Ah, now they are all shared!",0,0,0,0,0,0
"386","jimmy i","FirstGame","5","8","2","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:47",9,"Hydraulic","First",22,"Well we can attach other people's batches into our own notebooks",0,0,0,0,1,0
"387","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:47",9,"Hydraulic","First",22,"Previous to about 3 minutes ago I was only able to view my own prototypes, but now they are all available to me.",0,0,0,0,1,0
"388","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:50",9,"Hydraulic","First",22,"There are five members of our team, so I think it might be a good idea to first try to explain the top two (subjectively) most important designs to each other, and narrow down the options from there, revising if necessary.  Does this sound good to everyone else?",0,0,0,0,1,1
"389","jimmy i","FirstGame","5","8","2","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:51",9,"Hydraulic","First",22,"Yeah, that's good",0,0,0,0,0,0
"390","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:51",9,"Hydraulic","First",22,"I like that idea",0,0,0,0,0,0
"391","jimmy i","FirstGame","5","8","2","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:52",9,"Hydraulic","First",22,"@Nassim Tehrani: Are we to just describe our prototypes in the discussion?",0,0,0,0,1,1
"392","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:55",9,"Hydraulic","First",22,"My two most ""important"" prototypes are my prototypes titled ""Prototype 5 Low-ROM (high recharge interval) variant of 1"" and ""Prototype 1"".  I have several other prototypes built to test maximum abilities in one area, but I believe these two prototypes will be more applicable to all the of the consultants' desires, since they are somewhat ""balanced"".  They do emphasize the qualities DaShawn Edwards was looking for (agility and low RPN) more than other qualities, but I do not think the emphasis is too great to exclude the other consultants' requests.",1,1,1,1,1,0
"393","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:57",9,"Hydraulic","First",22,"After viewing the results of my prototypes, my top two are my ""Highest Agility"" one and ""REDD 6"" one. Highest agility uses Aluminum alloy, NiCd battery, Hydraulic actuator, strain gauge sensor, Rom 6. REDD 6 uses Steel, NiCd battery, Hydraulic actuator, Piezoelectric sensor, and Rom 5.",1,1,1,0,1,0
"394","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:58",9,"Hydraulic","First",22,"Prototype 1:  I chose NiCd for high agility and average RPN, ROM 4 for decent agility (but not too expensive or power-consuming), aluminum for the light weight and low cost, and piezoelectric control sensors for average agility but low RPN.",1,1,1,0,1,0
"395","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:59",9,"Hydraulic","First",22,"Prototype 5:  It has ROM 3 instead of ROM 4, but is otherwise the same as my first prototype--there were significant reported differences between the two, so I figured it would be interesting to see the difference in the context of the full exoskeleton.",0,1,0,0,1,0
"396","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:00",9,"Hydraulic","First",22,"My prototypes are also balanced to try to meet other consultants requests",0,0,0,1,1,0
"397","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:02",9,"Hydraulic","First",22,"@Margaret: Some of the parts, such as power source and control sensor, are easy to determine reasons for choosing since their technical specifications are, well, specified.  Could you explain why you chose the materials and specific ROMs that you did?",0,1,0,0,1,0
"398","connor f","FirstGame","6","6","0","High.Pre","No.Change","Neg.Change","10/8/2013 10:05",9,"Hydraulic","First",22,"I believe that lighter materials will put less strain on the system, thereby increasing recharge interval, agility and safety.  For this reason I think Aluminum or Composite material should be used",1,1,1,0,0,0
"399","jimmy i","FirstGame","5","8","2","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:18",9,"Hydraulic","First",22,"The two prototypes that the consultant that I chose to focus on are ""Maximum Safety"" and ""Safety + Payload"". My consultant was mainly focused on safety of the product and would want to have that be maximized. The ""Maximum Safety"" prototype has the lowest RPN value and the Composite material is strong while also being lightweight. The ""Safety + Payload"" prototype has the NiCd power supply which supports a little bit more payload.",1,1,1,1,1,0
"400","jimmy i","FirstGame","5","8","2","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:18",9,"Hydraulic","First",22,"Did anybody else get a ""502 Bad Gateway"" error page?",1,0,0,0,0,0
"401","connor f","FirstGame","6","6","0","High.Pre","No.Change","Neg.Change","10/8/2013 10:19",9,"Hydraulic","First",22,"Likewise, are we all back now?",0,0,0,0,0,0
"402","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:19",9,"Hydraulic","First",22,"Sorry, my computer just exploded and said there was a bad gateway",0,0,0,0,0,0
"403","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:20",9,"Hydraulic","First",22,"@Connor: I had typed out ""Those are some interesting points,"" but I didn't get to send it before the crash.",0,0,0,0,0,0
"404","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:21",9,"Hydraulic","First",22,"Hmm I am experiencing a lack of an email-notebook-worklog-resources-etc window...",0,0,0,0,1,0
"405","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:21",9,"Hydraulic","First",22,"""Highest Agility prototype""- aluminum because it is lightweight so the exoskeleton and person inside won't be weighed down, and rom 6 because agility improves with the addition of active joints. 6 has the most active joints",1,1,1,0,1,0
"406","jimmy i","FirstGame","5","8","2","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:22",9,"Hydraulic","First",22,"I too have no window for email and whatnot",0,0,0,0,0,0
"407","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:22",9,"Hydraulic","First",22,"I also have the same problem",0,0,0,0,0,0
"408","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:24",9,"Hydraulic","First",22,"""Redd 6"" prototype- steel because it is durable and I wanted to see how it affected the performance of the exoskeleton and rom 5 because I had been using 6 for the rest.",1,1,0,0,1,0
"409","connor f","FirstGame","6","6","0","High.Pre","No.Change","Neg.Change","10/8/2013 10:25",9,"Hydraulic","First",22,"@Jimmy: Your Maximum Safety and Safety + Payload prototypes looked like they performed very well, but were expensive, my consultant was interested in keeping prices low so the product would be more marketable",1,0,1,1,1,0
"410","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:26",9,"Hydraulic","First",22,"We can't get to our notebooks.",0,0,0,0,0,0
"411","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:29",9,"Hydraulic","First",22,"@Jimmy: What was your reasoning for putting piezoelectric on each of your prototypes?",0,1,0,0,1,0
"412","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:32",9,"Hydraulic","First",22,"I would also be interested in sharing the problems (or non-problems) the hydraulic actuator had for each consultant's specifications.  For DaShawn Edwards, hydraulic's main issue was its agility, so I tried to choose other components to be agile.",0,1,1,1,1,0
"413","connor f","FirstGame","6","6","0","High.Pre","No.Change","Neg.Change","10/8/2013 10:34",9,"Hydraulic","First",22,"@Jordan: Piezoelectric seemed like the best sensors to use regarding agility, however, they were also the most expensive",1,1,1,0,1,0
"414","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:34",9,"Hydraulic","First",22,"@Team:  Does 5:00 PM sound like a good group deadline for choosing which 5 prototypes to test?",0,0,0,0,1,1
"415","connor f","FirstGame","6","6","0","High.Pre","No.Change","Neg.Change","10/8/2013 10:36",9,"Hydraulic","First",22,"@Jordan: As long as the website starts working",0,0,0,0,0,0
"416","jimmy i","FirstGame","5","8","2","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:40",9,"Hydraulic","First",22,"PIezoelectric control sensors had the lowest RPN Values",1,1,1,0,0,0
"417","connor f","FirstGame","6","6","0","High.Pre","No.Change","Neg.Change","10/8/2013 15:29",9,"Hydraulic","First",22,"@Nassim Tehrani: My workspace still is not running, the chat is still expanded like it was during our meeting",0,0,0,0,0,1
"418","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/8/2013 15:43",9,"Hydraulic","First",22,"I'm good for 5. But my workspace still isn't working.",0,0,0,0,0,0
"419","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/8/2013 16:57",9,"Hydraulic","First",22,"Soooo...it's still not working.",0,0,0,0,0,0
"420","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 20:39",9,"Hydraulic","First",22,"@Margaret: The chat is still expanded, but refreshing the page (while logged in) loads the workspace window for me.  I am using Chrome.",0,0,0,0,0,0
"421","jimmy i","FirstGame","5","8","2","Low.Pre","Pos.Change","Pos.Change","10/8/2013 23:06",9,"Hydraulic","First",22,"Has everybody chosen a few that they think are the best prototypes?",0,0,0,0,1,0
"422","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/9/2013 7:57",9,"Hydraulic","First",23,"Interesting...  I'm not sure if that was supposed to happen, but there are now View Results buttons by each of the batches except for the team batch.  They display technical specifications of each prototype.",1,0,0,0,1,1
"423","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/9/2013 22:17",9,"Hydraulic","First",23,"The results for the team batch are up. The numbers look good.",1,0,0,0,1,1
"424","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/10/2013 9:30",9,"Hydraulic","First",24,"@Nassim Tehrani: Good morning.",0,0,0,0,0,0
"425","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/10/2013 9:32",9,"Hydraulic","First",24,"Good morning.",0,0,0,0,0,0
"426","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/10/2013 9:34",9,"Hydraulic","First",24,"Okay.",0,0,0,0,0,0
"427","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/10/2013 10:00",10,"Hydraulic","First",24,"I am ready.",0,0,0,0,0,0
"428","jimmy i","FirstGame","5","8","2","Low.Pre","Pos.Change","Pos.Change","10/10/2013 10:02",10,"Hydraulic","First",24,"I am ready too",0,0,0,0,0,0
"429","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/10/2013 10:03",10,"Hydraulic","First",24,"I am also ready.",0,0,0,0,0,0
"430","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/10/2013 10:11",11,"Hydraulic","First",24,"Because the meeting was cut short with technical difficulties, we all proposed two prototypes to be submitted for testing.  There was a great deal of overlap in recommendations, and it was easily cut down to 5 designs.",0,0,0,1,1,1
"431","jordan l","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/10/2013 10:13",11,"Hydraulic","First",24,"We each had our individual  reasons, but I chose mine because they seemed balanced and able to fit quite a few requirements.",0,0,0,1,1,0
"432","connor f","FirstGame","6","6","0","High.Pre","No.Change","Neg.Change","10/10/2013 10:13",11,"Hydraulic","First",24,"Although we had some technical difficulties, we were able to propose our designs and agree upon them",0,0,0,0,1,0
"433","jimmy i","FirstGame","5","8","2","Low.Pre","Pos.Change","Pos.Change","10/10/2013 10:13",11,"Hydraulic","First",24,"These 5 prototypes were mostly fit into the internal consultants. I reviewed their preferences and chose two that fit those preferences the best.",0,0,0,1,1,0
"434","connor f","FirstGame","6","6","0","High.Pre","No.Change","Neg.Change","10/10/2013 10:14",11,"Hydraulic","First",24,"I attempted to meet the needs of my internal consultant by suggesting designs that were cost-efficient",0,0,1,1,1,0
